id,tmdb_id,title,original_title,tagline,overview,runtime,budget,revenue,release_date,status,popularity,vote_average,vote_count,original_language,poster_path,backdrop_path,teaser_link,trailer_link,awards,is_active,user_ratings_count,streaming_platforms,cached_average_rating,homepage,spoken_languages,production_countries,belongs_to_collection,imdb_id
21073,1026499,Gospel According to Mary,Vangelo secondo Maria,,"The story of Mary is reinvented, no longer a spectator but a courageous architect of her own existence.",105,0,0,2023-11-26,Released,4.239,6.0,21,,/3lG2hGNbyZPMjp7b1vyswK4Ez3k.jpg,/9dmO7f4Xs8n3COcUTGgEYpTJQWC.jpg,,,[],1,0,[],,,[],[],[],
23153,1163834,Dark,Dark,The truth is darker than you think.,"A woman wakes up in a pitch black room to find all, except one, of her limbs broken. Armed with only a torchlight, the clock is ticking as she attempts to escape, slowly unveiling a sinister truth.",9,0,0,2023-08-07,Released,1.029,4.9,5,,/5wqvGsoQ3FQNuzeaHKxaeujkVfI.jpg,,,,[],1,0,[],,,[],[],[],
15060,1351645,Dirty Laundry,Dirty Laundry,REMOVING THE STAINS!,A day in the life of the boss' right hand man (Daniel Kors) drifting through life one job at a time.,31,553,0,2024-08-31,Released,1.602,10.0,1,,/AnTtxP3B1NfxQ0vj8UbrFRB7ILq.jpg,/8C3P8fRYTrDsDFGV0qvKlGNSQZz.jpg,,https://www.youtube.com/watch?v=3OsCRCZzqrQ,[],1,0,[],,,[],[],[],
16852,1262843,Burning Lights,Burning Lights,,"A series of lights flashed on screen in the form of 36 pictures and 3 videos, all contributing to a pattern.",1,150,0,2024-03-21,Released,0.105,10.0,1,,/agkcgqA1LoZ4lTakY2yMyT0olbA.jpg,/ocKsS0v1mmJJlPrVHsiXJZ5AL1j.jpg,,,[],1,0,[],,,[],[],[],
2870,1417550,ISAAC,ISAAC,Documentary short,A documentary about my best friend.,7,0,0,2025-01-12,Released,1.603,0.0,0,,/sSU9jAcxyWaV7z8UXscu0XFxyjG.jpg,,,,[],1,0,[],,,[],[],[],
15508,1356370,Directionless,Directionless,Cut!,"A fledgling young actor has finally secured a part in a promising production, but disagreements between the director and producer threaten to derail the project—and his career.",2,0,0,2024-09-26,Released,0.437,10.0,1,,/bSldY6HPfSeubEgqWeQmeMmLAxa.jpg,/fR8imrun2V75Re8tbsvSeOR1VHL.jpg,,https://www.youtube.com/watch?v=UdYPmWkhkUM,[],1,0,[],,,[],[],[],
7443,1372028,Christmas in the Spotlight,Christmas in the Spotlight,,"A pop star named Bowyn hasn’t found Mr. Right, until she meets Drew, a professional football player, backstage at one of her shows. When Drew publicly declares he has a crush on Bowyn, they decide to give dating a shot. Their feelings grow stronger, but can it last in the limelight?",90,0,0,2024-11-23,Released,1.078875,6.6,10,,/2NlflOUyy1Iae3i6x7q6Jr1tNzm.jpg,/3qPktw2m0g4Wnd1YCWlsDHViN40.jpg,,https://www.youtube.com/watch?v=NeIchZj1xPo,[],1,0,[],,,[],[],[],
25431,1118983,Roses Gate,שער הפרחים,,"A dramatic, neo-realist Moroccan-speaking comedy, centered on the Vaknin family - a Moroccan Jewish family that immigrated to the picturesque town of ""Bab El Ward"" (an imaginary town symbolizing the whole periphery).",111,0,0,2023-03-30,Released,0.534,3.7,3,,/9NgIRO3nLbFiP1LpNGekXaxIglt.jpg,/8MWmjdnKbalZeqr2hdHXgLOA5DW.jpg,,,[],1,0,[],,,[],[],[],
4516,1405216,Damien Power: Not So Funny Now Is It?,Damien Power: Not So Funny Now Is It?,Full Special,Full special from 2024.,41,0,0,2024-12-19,Released,0.659,0.0,0,,,/qNit2RYSU3OV3Hn3J9LCCtY2lnu.jpg,,,[],1,0,[],,,[],[],[],
28377,1211858,That Child with AID$,Aquela Criança com AiD$,,"That Child with AID$ tells the story of Brazilian advocate and artist Lili Nascimento, who was born with HIV in 1990. Lili has worked to expand narratives about living with HIV beyond the limited images and ideologies that permeate the AIDS industry.",11,0,0,2023-12-01,Released,0.38,10.0,1,,/sTtnyTGDIyqtALW1ouBtd450WTE.jpg,/lyxPfMVpsBcdRd8ppOtTh6V9M40.jpg,,,[],1,0,[],,,[],[],[],
15505,1380248,Just One Night,Just One Night,You strike me as something... Unique.,"Liv, a first-year university student, recounts an absurd evening spent with the ever-so-charming film-bro Guy. Through her reflection with her close friend Margot, she realizes the night was not as magical as she remembered.",10,0,0,2024-10-02,Released,0.623,10.0,1,,/4sJqqmG1N7was4qtUCkD5hmwj73.jpg,/ogHfixg8r4BmEb4IdiBrV93aAxR.jpg,,https://www.youtube.com/watch?v=OnLCKhDopDw,[],1,0,[],,,[],[],[],
24262,1133340,Noche de Apuestas - La Película,Noche de Apuestas - La Película,¡EL FIN DEL CINE ESPAÑOL COMO LO CONOCEMOS!,,77,0,0,2023-06-02,Released,1.277,6.5,2,,/cPuZbOLCwNixnN7LoGi5Z1sZsOK.jpg,,,,[],1,0,[],,,[],[],[],
3320,1409783,Video Track Annual 2025,Video Track Annual 2025,,"Class 56s on logs over S & C and from South Wales – New 807 units – 37s on Snowplough – Class 20s on stock moves – Main Line locos on Mid Norfolk and Severn Valley Railways – 455 unit in Blue and Grey livery – Hastings Unit on tour – Class 37s on test trains throughout network – D1015 ‘Western Champion’ on charter to Paignton and Westbury plus inaugural tour from Paddington to Birmingham with e.c.s movements – 20 and 50 charter to Kings Lynn – Class 56 to Quainton Road – 37 901 in new livery – Unit Drags with 37s, 47s and 20s – 37s on freight – Locomotive Services HST on charter – 507 001 on Merseyrail – 33 012 and 73 136 on ‘Cornish Riviera Explorer’ – ‘May the Force be with you’ railtour with 59 and 33 haulage – ‘Whistling Highlander’ to Kyle of Lochalsh – ‘Easter Chieftain’ railtour to Highlands – Class 37s on Mallaig line – 69002 & 20302 / 20311 at Swanage Gala",100,0,0,2025-01-03,Released,1.253,0.0,0,,/snnziUJm9l9zIWMhF92RTX73hzW.jpg,,,,[],1,0,[],,,[],[],[],
14756,1339883,All inclusive love,All inclusive love,,"What started for fifteen-year-old Manon as a secret holiday romance at an all-inclusive resort, slowly turned into a memory that she looks back on with less pleasure. She fell in love with Hugo, the big star of the animation team. He wrapped her up with beautiful words, that she was special to him. Although Hugo was much older than Manon, he still had sex with her. At first it felt good, but slowly it turned into a memory that she would rather not think about anymore. What happened during that holiday and how could it have happened? She goes looking for answers and comes face to face with Hugo.",0,0,0,2024-08-27,Released,1.096,2.0,1,,/a2wVfXft5S8BC4QXi8vhQnTDBuH.jpg,/2GHrJXysdkVpqDylv8Ql2mSsLN0.jpg,,,[],1,0,[],,,[],[],[],
4721,1403345,Ciclos I,Ciclos I,,,0,0,0,2024-12-17,Released,0.917,0.0,0,,/sBpGaCe5QKEZ9CRz5Hco3UW4TMc.jpg,/g0AM6lPbwrx1RfdnGCPZMe6H6Gp.jpg,,,[],1,0,[],,,[],[],[],
11128,1209574,Sheriff,Sheriff: Narko Integriti,Tak Semua Boleh Settle.,"Sheriff, a police officer from the Integrity Department who is dedicated and insightful. He is paired with Nazri, a young and idealistic police officer from the Narcotics Department. Their mission is to bust a drug syndicate headed by the ruthless kingpin Tony. The kingpin is involved in the distribution of methamphetamine and many people have died at the hands of this Meth Killer.",133,1255886,12613867,2024-04-18,Released,3.2025,7.7,16,,/cD8r2nCbekycnfPoRvaBnqpAap9.jpg,/qpTR24aPPk4zmuuww1QUqRZmnLA.jpg,,https://www.youtube.com/watch?v=gG3UbB_e_UY,[],1,0,[],,,[],[],[],
6459,1406575,Blaze to Natlan,Blaze to Natlan,, ,1,0,0,2024-12-01,Released,0.47,0.0,0,,,,,,[],1,0,[],,,[],[],[],
23519,1183225,My Muslim Husband,Soțul Meu Musulman,,"Shot in Romania, Saudi Arabia, Jordan and Qatar, the documentary follows the story of Alexandra, who decides to marry Daniel, a young man converted to Islam.",71,0,0,2023-10-27,Released,1.55,10.0,1,,/jnW8W7c1KsNTqGJ7Q0WpGcljpRR.jpg,/euL7KDPBfTGyumD1w5OcWNkCBkl.jpg,,,[],1,0,[],,,[],[],[],
7701,1384974,En la nave del encanto,En la nave del encanto,,,0,0,0,2024-11-21,Released,0.903,6.0,1,,/rfffKwdtrp3w3cgZtyjbJDD8vU3.jpg,,,,[],1,0,[],,,[],[],[],
2191,1416890,Damon Has A Party - A Crazy Gamer Inc. Special,Damon Has A Party - A Crazy Gamer Inc. Special,Ain't No Party Like A Damon Party,"Damon, better known as Crazy Gamer Inc, celebrates his 18th birthday by hosting the greatest party ever!",9,500,0,2025-01-24,Released,8.967,0.0,0,,/fnznH0gbYjcotTRG4stoZ7cwetP.jpg,/tlNTJ9JGVaUkxVM9iZtFxcSHT7a.jpg,,https://www.youtube.com/watch?v=ZbHgwm0xn3A,[],1,0,[],,,[],[],[],
5279,1394351,DAC Film,DAC Film,,,0,0,0,2024-12-12,Released,1.363,0.0,0,,/k4AoVIjJXeyMWS2H6fm4IRdnaVp.jpg,,,,[],1,0,[],,,[],[],[],
22935,970578,Aurora's Sunrise,Արշալույսի լուսաբացը,A survivor's journey from bloodshed to the red carpet,"The story of how Aurora Mardiganian (1901-94), a survivor of the Armenian genocide perpetrated by the Ottoman Empire (1915-17), became a Hollywood silent film star.",97,0,0,2023-04-21,Released,1.294,8.4,8,,/9XmZBIc5gEbaeAU5ECHSCoc2GtN.jpg,/21oCMK0dJ3G8l7KW6XKSiIGNG3v.jpg,,https://www.youtube.com/watch?v=wIl2_Rsha7Q,[],1,0,[],,,[],[],[],
16883,1231325,Viswarupa,Viswarupa,A short film which dives deep into the web of religion & humanity,Kalki spirals down in his own dilemma revolving around religion & humanity.,24,0,0,2024-01-31,Released,1.219,10.0,1,,/nw7D4ILLMnClMPWZqLx95pxyzEc.jpg,,,,[],1,0,[],,,[],[],[],
18010,1311305,Madball - Hellfest 2024,Madball - Hellfest 2024,,,0,0,0,2024-06-30,Released,0.753,8.0,1,,/tijjRwACY83NdWKGHzwaslBB7bR.jpg,,,,[],1,0,[],,,[],[],[],
12696,1270231,Behind the Walls of the Forbidden City,Derrière les murs de la Cité interdite,,"Secluded from view by nine-meter-high walls and composed of 980 buildings, the Forbidden City in Beijing is the largest imperial palace ever built in the world. Three majestic structures form its center and host the city's ceremonies, each of which is considered an architectural masterpiece. In 1406, construction of the Forbidden City was launched at the initiative of one of China's most powerful sovereigns and founder of the Ming dynasty: Yongle. Endowed with divine power, the construction has already resisted more than 200 earthquakes.",0,0,0,2024-03-05,Released,0.925,8.0,1,,/A2zkns7mWg4038Vv1gzdYSjGp3l.jpg,/8iTFsPl0g31GH94Pi199bI5CVV7.jpg,,,[],1,0,[],,,[],[],[],
11724,1233243,The Last Redemption,The Last Redemption,,"In a land of swords and sorcery, bandits break from their gang to protect a little girl, pitting them against their old friends and former leader who was once like a father to them.",122,1500000,0,2024-09-20,Released,1.068375,4.1,6,,/xyKdcbzqX8pG17S4cLKURHlNlvN.jpg,/yjqUa6yohr56Uep18W0zsgbMGtl.jpg,https://www.youtube.com/watch?v=xQk6m5uaHyg,https://www.youtube.com/watch?v=-pGDK0AjkTY,[],1,0,[],,,[],[],[],
22657,1084008,The Action Pack,Haita de Acțiune,,"A police satire about Aurel, a gipsy police officer, on his first day of work. He really wants to prove what he is capable of, but his career is at risk when his friend, Denzel, recruits him in his not so secret operation.",99,0,0,2023-03-21,Released,2.029,6.53,15,,/j8ixnKSWv8KHqqrTn6NfToeRIne.jpg,/fP3VylFikGWYU0aWNkOxpi40r24.jpg,,https://www.youtube.com/watch?v=ikU_RnJlo8s,[],1,0,[],,,[],[],[],
1017,1420198,Overtime,Overtime,,"When a chance encounter through an online VR game reunites former best friends, the real reasons for their falling out come to the surface.",10,0,0,2025-03-28,In Production,0.403,0.0,0,,/1owN1fVmiBIjdZMY4dNSqyZ9MDs.jpg,,,,[],1,0,[],,,[],[],[],
13433,1157669,Life & Love,Elu ja armastus,,"In 1933, a young woman leaves her rural home to chase her dream of becoming a writer in the city. She takes a job as a maid for a middle-aged printing house owner, who quickly starts pursuing her romantically. They marry, but his passionate declarations of love soon turn cold. As political tensions rise in the country, their love story unfolds in a divided society, revealing toxic behaviours and power games that start innocently but lead to dire consequences.",119,0,0,2024-02-16,Released,1.060875,6.0,1,,/tRK15xKXP197i0tC2eXdGTsVmVm.jpg,/ifmuEDhjUIIglOlC6b3JHKghX6T.jpg,,https://www.youtube.com/watch?v=YvvZrIw1NxQ,[],1,0,[],,,[],[],[],
15993,1372689,with a previously separated person,with a previously separated person,,,0,3,1,2024-10-17,Released,0.284,10.0,2,,/lyVTbcXcUpQPyKuU6BUUZ4s6P3k.jpg,/wlcnGiWHWbLlBoNAC9BzXYrqVom.jpg,,,[],1,0,[],,,[],[],[],
21725,1078280,Old Narcissus,老ナルキソス,,"74-year-old Yamazaki, having been handsome as a young gay man, grows narcissistic of his beauty and is unable to bear his own aging. One night, Yamazaki meets a young and beautiful man named Leo.  Having loved only himself during his long tumultuous life, Yamazaki falls in love with another person. Through this love, he finally begins to forge the relationships he failed to carve during his youth with his friends and family.",110,0,0,2023-05-20,Released,3.85,5.8,5,,/vdAGXKoLDDjRx7Bbsh0AnsnGcOI.jpg,/yjyTQ6fE8aNy8nSlDWmNCmVLIWv.jpg,,https://www.youtube.com/watch?v=35svflXX-RQ,[],1,0,[],,,[],[],[],
30659,61856,Courage of Lassie,Courage of Lassie,As Refreshing As A Breath Of Spring !,"Bill's separated from his litter, making friends with the wild creatures until he's found and adopted by young Kathie. An accident separates him from her, and he's drafted into K-9 duty in the trenches until battle fatigue takes its toll and he turns vicious. And even though he finds his way back home, he may be condemned as a killer.",92,0,0,1946-11-08,Released,4.9,5.7,31,,/gRff56Vpe3xw9I94k7gFa2NR68s.jpg,/ziGCRjsEbMEpVsVdjdXUIj3ENeD.jpg,,https://www.youtube.com/watch?v=o9a9OXWRarU,[],1,0,[],,,[],[],[],
13114,1019232,Siren,சைரன்,,"After being in jail for 14 years, Thilagavarman gets out of prison on parole. A cat-and-mouse chase unfolds as Nandhini, a tainted police officer zeroes in on him as suspect in a spate of murders",154,0,0,2024-02-16,Released,1.223625,6.2,7,,/gpHjWVPf8h8i40zOLBWKbkZGvW5.jpg,/d6UCTzWPV3BJap5OB9kE45gdAVQ.jpg,,,[],1,0,[],,,[],[],[],
21495,1019661,Shylock's Children,シャイロックの子供たち,,,122,0,0,2023-02-17,Released,1.858,7.2,4,,/f5NRPvz6HGyyFpw8kPLuxOJraq6.jpg,/ak60ViTsLllkiksQgvC2qti1EBe.jpg,,,[],1,0,[],,,[],[],[],
26660,1024668,Northern Shade,Northern Shade,Bring him home.,A troubled Army veteran emerges from isolation when his younger brother is recruited by an extremist militia.,96,0,0,2023-02-24,Released,0.86,2.0,2,,/y9QaP507ScoH0zu4J9x6QkNXYbl.jpg,/5xSfu2AGc0Qf8K6KsjpoBA0miHv.jpg,,https://www.youtube.com/watch?v=SyaMwbM5fIM,[],1,0,[],,,[],[],[],
19345,1000569,The Chapel,The Chapel,,Twenty three year old virtuoso pianist Jennifer Rogiers has been living with a terrible secret most of her life. When she enters the world famous Queen Elisabeth competition the memory of a traumatic childhood experience surfaces again.,96,2290000,0,2023-02-08,Released,16.899,6.6,15,,/wHBSMk1pgchVukEha7kXkk7MKSN.jpg,/3xo1TDWQXL3AYpuDeruQ6UsR5Jv.jpg,,https://www.youtube.com/watch?v=SU1nDx-Va9g,[],1,0,[],,,[],[],[],
2962,1417607,Before Suicide,Before Suicide,,,0,1,1,2025-01-10,Released,1.415,0.0,0,,/ry7xvMQGfeuKTR5ESOTi85AbrIW.jpg,/unI1RvBInNjGsQeSQtYfz8NqkqG.jpg,,,[],1,0,[],,,[],[],[],
29750,33813,Born to Kill,Born to Kill,THE COLDEST KILLER A WOMAN EVER LOVED,A calculating divorcée risks her chances at wealth and security with a man she doesn't love by getting involved with a hotheaded murderer.,92,0,0,1947-04-30,Released,9.101,6.66,81,,/fFq23ToiVg8sWiMnD4f3Fj37UHD.jpg,/xcXUN0iRoZfDyXj29tbRFFPhMf7.jpg,,,[],1,0,[],,,[],[],[],
8199,1370600,Front Row,Front Row,,"Bertolt Brecht asked whether there would be singing in the dark times. In the throes of war, the United Ukrainian Ballet Company defiantly insists there will be dancing, too. Far from the land they call home, young dancers take quiet comfort from art. For a while, their work feels like the old days, except there is a new troupe member: a soldier learning to dance with prosthetic legs.",75,0,0,2024-11-16,Released,0.332,0.0,0,,/qojKLSLG48A7eoIBZzcj0w94sBF.jpg,,,,[],1,0,[],,,[],[],[],
422,1315702,The Residence,Dalloway,,"In the near future, Clarissa, a novelist with writer’s block, joins a prestigious, state-of-the-art artist residency where she’s assigned an AI assistant named Dalloway. The latter quickly becomes more than a simple assistant and turns into a true confidante for Clarissa. Unsettled by Dalloway’s increasing intrusion, Clarissa is warned by whistleblower Mathias, who informs her of the true motives behind the residency and its tech company funder. Clarissa begins to suspect that this seemingly perfect situation is in fact a meticulously crafted trap.",0,200000,0,2025-09-30,Post Production,1.792,0.0,0,,/u7qCz8p5WdSKuH8GlbaDdV9TJd5.jpg,/8M9Wz5Q0o1yL5oYEs700rtlknRw.jpg,,,[],1,0,[],,,[],[],[],
25753,1089778,The Lies That Bind Us,The Lies That Bind Us,"A family tale of secrets, lies, betrayal and... forgiveness?",Estranged sisters are reunited as their mother clings to life. The reunion fuels secrets from their past and present that could tear their family apart.,68,0,0,2023-02-21,Released,0.468,2.0,1,,/41sWDNuhvU5spuRq73HD8riVAhl.jpg,/ufY1nuiFBM4iSkXrbEQMmxlsydm.jpg,,https://www.youtube.com/watch?v=IBLp-yShZTI,[],1,0,[],,,[],[],[],
9143,1320344,Magnéto: Into the Magné-Verse,Magnéto: Into the Magné-Verse,,,0,1000,0,2024-11-09,Released,0.346,0.0,0,,/g1UaOhJ1F04f9nbjOisp5oXonP.jpg,/2P9wug1tNqSkRWdSQtSEZVDJt3E.jpg,,,[],1,0,[],,,[],[],[],
13278,1249962,"Ukraine, le coût des armes","Ukraine, le coût des armes",,,0,0,0,2024-02-25,Released,0.34075,8.7,3,,/77uV4a5y97Ufq7QahgtyzLcCntm.jpg,,,,[],1,0,[],,,[],[],[],
18758,1252044,Under a new light,Under a new light,,,0,0,0,2024-02-28,Released,0.1,10.0,1,,/qfX2uAzZrHm8G9BjsN9vbZKzLBC.jpg,/Lef5QbxZaYJjhEXtYrhp4hfAWZ.jpg,,,[],1,0,[],,,[],[],[],
